date,date_posted,text,Subjectivity,Polarity,Analysis
2020-10-04 00:46:00,6 days , later on sun it will become clear and broadcast that trump is out of danger and all the markets will be green in the am with the largest gap ups for those that had the largest dip on fri -- like this one!,0.22777777777777777,-0.04999999999999999,Negative
2020-10-02 00:46:00,8 days ," tesla's delivery numbers came back better than expected. they have a fifth straight quarter of profitability. tesla stock is down $30 a share right now on the news of trump contracting covid. today, right now would be a good time to buy more shares since fundamentally tesla is stronger than ever.",0.41781305114638445,0.24620811287477956,Positive
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-04 00:46:00,6 days , big tech investors including tesla speculators will be in shock as nasdaq continues to go down and not rally with rest of market as serious rotation out of tech and work at home trade reverses. trump getting better will alleviate tons of fears and stocks like msft amzn aapl nflx r gonna pull back to 200 day ema and lower easily,0.39814814814814814,0.07407407407407407,Positive
2020-10-03 00:46:00,7 days ," you kids are a true riot...reading your words from the trump cult shows how a human of weak self confidence can allow someone like donald trump, a total loser and fraud and who has put he entire nation at risk with his failed response to covid to manipulate them and to spin them into yes boys....just amazing....as someone trained in psychology and sociology i find it immensely interesting and...sad. boolean",0.5071428571428571,-0.003571428571428575,Negative
2020-10-04 00:46:00,6 days , rump & felon will both have the virus by end of next week & be declared brain dead. although that will make no visible difference.,0.2,-0.1,Negative
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , shall i buy on monday or wait for few more days? a lot of people are selling and waiting for the dip.,0.3,0.15,Positive
2020-10-04 00:46:00,6 days , the october 9 put option volumes and open interest for strike 400 seems crazy high. seems like lots of them are intendeding to short or hedge crazily in the next week given the current situation with trump didn't improve. no short squeeze coming any time soon,0.4799999999999999,-0.13,Negative
2020-10-04 00:46:00,6 days , more pain to come,0.5,0.5,Positive
2020-10-03 00:46:00,7 days ," those who support the clown, you always said covid is a hoax. do you think your clown is faking his stay at walter reed ?",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , i think monday will be another sell off bc of trump recovery is not confirmed yet...,1.0,-0.2,Negative
2020-10-04 00:46:00,6 days , foolishness comes back to bite:,0.0,0.0,Neutral
2020-10-02 00:46:00,8 days ," i could see next week , nio @ around $21-24 just because delivery/sale number have been popping for last 6-7 months and nio ceo is not standing still. they are on the move. i thin baas is a great concept that really works in place like china due to so many people living in apartment complex which lacks charging stations.",0.3927083333333333,0.084375,Positive
2020-10-02 00:46:00,8 days ," don't listen to the analysts people. quarter results were impeccable. the company keeps taking market share, and is 2 years out from having vehicles that out compete even the cheapest ice engines. additionally, as their tech develops they will lead the world in so many other facets, eventually they will have 10's of billion dollar revenue streams from auto, autonomous driving, ai, energy storage, energy production(solar), manufacturing tech licensing(sell designs and tech for new age manufacturing), battery applications, mining and so much more. remember elon has access to some of the leading tech companies in the world space x and tesla, of which he is chief engineer, he can take applications from both business and apply where they fit. it is hard to imagine that there will be companies out their that could keep up with teslas pace of innovation.",0.5276515151515152,0.2837121212121212,Positive
2020-10-02 00:46:00,8 days , if the delivery numbers miss this is going to $375.00 before open!,0.5,0.0,Neutral
2020-09-29 00:46:00,11 days , remember citron short $tsla 2 years ago...,0.3,0.0,Neutral
2020-10-02 00:46:00,8 days , why are people still buying at these overvalued prices? they wont even reach the 500k goal they promised,0.0,0.0,Neutral
2020-10-01 00:46:00,9 days ," $90 point jump over the last 5 trading days, will most likely get a pop in the morning and the news will be sold off",0.5222222222222223,0.16666666666666666,Positive
2020-10-01 00:46:00,9 days ," apple went to china 20 years ago. during this time china went from no smart phone makers to have huawei, xiami mi, vivo, oppo, not to mentioned sumsung and other brands in the market. yet china is still wher apple has the largest growth. the same will happen to tesla. sure china will have own domestic ev makers, and all will grow. but tesla will grow faster than all of them. that is what we will see.",0.521957671957672,0.14464285714285716,Positive
2020-10-01 00:46:00,9 days , imagine you miss the train today and q3 delivery result beat at record volume tomorrow premarket. get on it people!!!,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , tesla is the future.,0.125,0.0,Neutral
2020-10-01 00:46:00,9 days ," i drove a beautiful blue model y today. what a beautiful computer on wheels. it is clearly the future, no one else will come close to tesla. the vertical integration with the model 3 will clearly result in synergies and economies of scale.",0.4986111111111111,0.3166666666666667,Positive
2020-10-04 00:46:00,6 days , if ford has a bankruptcy notice. they are almost there already. this means major bump for tesla.,0.5,0.0625,Positive
2020-10-03 00:46:00,7 days , can you say...communist red china? a vote for joe will help communist red china continue to build its military larger than ours.,0.15,-0.025,Negative
2020-10-03 00:46:00,7 days , reports indicating emergency ventilation systems were rushed to walter reed hospital at 9:00 pm est tonight,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," tesla needs to start mining its own iron for their new hydrogen fuel cell tech. until then, im shorting!",0.7272727272727273,0.3852272727272727,Positive
2020-10-03 00:46:00,7 days , thank you president trump for making america great again.,0.75,0.8,Positive
2020-10-03 00:46:00,7 days , the deceived dont like me speaking the truth here. tesla/trump2020.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," great numbers, right on plan so far. a budget is a commitment and a forecast is a promise. tesla stock is on track to reach $600 which is the next record high milestone. it could be this year or we may have to wait for next year but make no mistake it will come and go and then on to the next one.",0.4036734693877551,0.1922448979591837,Positive
2020-10-03 00:46:00,7 days , monday will be the perfect time to pick up tsla at sale price before the increase to a stellar earnings report.,0.625,0.625,Positive
2020-10-03 00:46:00,7 days , down with this $tsla scam the next possible never happening 1000 years and a tesla lightspeed variant with trillion mile battery are implemented in price. get in $nio or die with holding this bag.,0.42962962962962964,-0.051851851851851864,Negative
2020-10-03 00:46:00,7 days ,"  super spreader trump (real name biden) if your hate could be turned into electricity, it would light up the whole world-nikola tesla, 1901 reflecting your hateful post below to our president.",0.5933333333333333,0.06666666666666667,Positive
2020-10-03 00:46:00,7 days ," trump suffering is a lesson for him. how will he react when and if he feels better. will he care about the 204,900 people that died under his watch?",0.5,0.5,Positive
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," i hope we are not entering that phase where good news is not enough. i know being long in this stock you have to close your eyes at the valuation. however, i am gone if the narrative is changing. we all know it's a technological car company. i just don't want to watch a big profit evaporate.",0.4,0.16249999999999998,Positive
2020-10-03 00:46:00,7 days ," if tesla put a factory in the philippines musk would save many lives from prostitution, starvation and struggling with no hope. also the philippines is rich in nickel is anyone out there buying any nickel stocks?",0.625,0.4375,Positive
2020-10-03 00:46:00,7 days , settled... coronavirus came from china and china tried to keep it quiet. those that constantly blame trump should be blaming china. enough said.,0.38888888888888884,0.0,Neutral
2020-10-03 00:46:00,7 days , even the leader of north korea wishes trump well. this is a man that brings people together regardless of the left calling him a divider. look at what trump recently accomplished bringing the u.a.e. together with israel. trump is just getting started and will do even greater things in his second term if the democrats dont stand in his way.,0.25,0.175,Positive
2020-10-03 00:46:00,7 days ," my opinion is if trumpetto walks out of the hospital soon and in one piece and the dems and republicans reach a deal, the indexes are gonna make fast new highs and tesla's gonna lead the market.",0.5272727272727272,0.16818181818181818,Positive
2020-10-03 00:46:00,7 days ," in other words, the most optimistic scenarios for a decade ahead have already been priced in. we're at the top, boys and girls.",0.4583333333333333,0.2916666666666667,Positive
2020-10-03 00:46:00,7 days , nasdaq futures are indicated to open up +89 sunday evening. we should hit $500 this week!!!,0.5,0.0,Neutral
2020-10-03 00:46:00,7 days ,"  ed i admire your thoughtful post and condemn all hateful post towards you. it is my honor to quote from one of the greatest inventors of all time, nikola tesla - peace can only come as a natural consequence of universal enlightenment and merging of races, and we are still far from this blissful realization. all that was great in the past was ridiculed, condemned, combated, suppressed  only to emerge all the more powerfully, all the more triumphantly from the struggle. let the future tell the truth, and evaluate each one according to his work and accomplishments. the present is theirs; the future, for which i have really worked, is mine. our virtues and our failings are inseparable, like force and matter. when they separate, man is no more. keep up your good work!",0.5249999999999999,0.23750000000000002,Positive
2020-09-30 00:46:00,10 days ," trump is right to care about the market. every pension plan in america evolves around the stock market. policemen, firemen, teachers, auto workers, tech workers just about half of this country has a 401k plan every college in this country is invested in the market.",0.35119047619047616,0.05952380952380952,Positive
2020-10-03 00:46:00,7 days , go tesla/go trump2020.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , biden will be the best president china ever had.,0.3,1.0,Positive
2020-09-30 00:46:00,10 days , what number of deliveries does tsla need to exceed the streets expectations?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , biden/harris will bankrupt america. vote trump/maga/2020.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," 80 million cars sold each year. if tesla get 20% market shares, that is 16 million cars. but if they 5% that is 4 million cars. 10 times the current rate........do you see the potential ?",0.7,0.0,Neutral
2020-10-03 00:46:00,7 days , how are they going to justify the 6 billion infusion tesla is going to need by june?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," i see that those criticizing fogey are using humor , satire, thought provoking posts and real fact whereas uber mental cases use wish deaths on president of usa show extremely low iq and getting angrier and angrier by the day. i guess psychiatric nursing homes conditions where they reside were not improved yet since outbreak. sad ?",0.45,-0.1,Negative
2020-10-03 00:46:00,7 days , trump faking covid,0.0,0.0,Neutral
2020-09-30 00:46:00,10 days , sound familiar? tesla was what $60 bucks two years ago?,0.45,0.3875,Positive
2020-10-03 00:46:00,7 days , trump would be hitting biden with negative adds ad naseum if biden were the one with the trump virus......just like he did to hillary....what is wrong with you trumpers...this is a guy who got out of service for shin splints....and tossed hero john mccain under the bus and didn't do anything when russia put bounties on our soldiers.....come on now where does your trumpism cult stop..... boolean,0.65,-0.4,Negative
2020-10-03 00:46:00,7 days , can anyone explain how the arcane term deliveries can be considered a proxy for sales.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , china infected trumpy with the a trump/china virus. wear a mask. vote biden harris. competence over trumps incompetence.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , bye don 2020!!!,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , can someone please tell me why nio ticker is in the nyse and tesla is not nio doesn't even have its own factory right?,0.7678571428571428,0.44285714285714284,Positive
2020-10-03 00:46:00,7 days , biden wants to get rid of the stock market and raise taxes by a lot where did i hear this? his senility is setting in just i time for the puppeteers to make teleprompter speaches for the n. w. o.,0.1,0.2,Positive
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , uh-oh!!!!!!!!!!!!!!!!!!! trump is in need of respirator!,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , chyna very happy about president of usa sickness...........so are hordes of uber lib dorx. disgusting.,1.0,0.0,Neutral
2020-10-03 00:46:00,7 days , epic rally monday!!! trump will shoot a couple more videos sunday and early monday that he is feeling great! futures will go moon!!!!,0.4875,0.448828125,Positive
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , is the clown using ventilator made by gm or ford or huawei ?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , multiple tests per day to proactively identify covid19 early. immediate access to two experimental treatments. a helicopter to fly you to the hospital. a dedicated medical team of 7 doctors and 2 nurses. a suite at the hospital. isn't medical care in the us great?,0.33571428571428574,0.2571428571428572,Positive
2020-10-03 00:46:00,7 days ," trump just tweeted a video feed and looked and sounded great! in 5 straight minutes of talking normally not one cough or sniffle and he has had no fever. and, yes, as a matter of fact, i am looking to make a bunch of money on this.",0.6,0.375,Positive
2020-10-02 00:46:00,8 days ," even without trumps covid, tsla would have headed lower on the merits.",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , this is absurd! yahoo reports tesla beats q3 delivery target and then...,1.0,-0.625,Negative
2020-10-03 00:46:00,7 days , why are you morons $%$ about trump and masks on a tesla stock message board? not enough attention down in your mom?s basement?,0.5962962962962963,-0.31851851851851853,Negative
2020-09-30 00:46:00,10 days , big issue not resolved........tsla uses the arcane metric deliveries as a proxy for sales.,0.1,0.0,Neutral
2020-10-03 00:46:00,7 days ," when even fat old trump gets through the vid with nary a labored breath, will the chicken little wackadoos who created this fake crisis finally let go and move on with their lives? (lemme field that one: no. of course not.)",0.73,-0.2375,Negative
2020-10-03 00:46:00,7 days , trump got hit by kungflu???,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," if fogey old dude wins he sure gonna take on chyna..........err , i meant hunter bribden gonna take from chyna.",0.4296296296296296,0.3,Positive
2020-10-03 00:46:00,7 days , the best thing that could happen toamerica right now is for allchirens oflibstosuccumb tocovid.,0.4178571428571428,0.6428571428571428,Positive
2020-10-03 00:46:00,7 days , trumps videos =!massive moonshot for the market on monday!!!!,1.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," 2 out of 100 people get infected with covid in the us. unless youre a celebrity or republican politician, in which case 50 out of 100 get it..... its almost like someone is dosing them",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , vote biden harris,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , next week looks good for bulls.,0.30000000000000004,0.35,Positive
2020-10-03 00:46:00,7 days , people on this board lie more than democrats,0.5,0.5,Positive
2020-10-03 00:46:00,7 days , i heard mr ed has his life size trump toy which he often abuses. keeps him away from playing with his rocket launcher & machine gun,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , did i tell you xom and et al is a very bad investment ?,0.8666666666666667,-0.9099999999999998,Negative
2020-10-03 00:46:00,7 days , trump will leave hospital and be home monday! rally monday late,0.6,-0.3,Negative
2020-10-03 00:46:00,7 days , monday is coming are ready?,0.5,0.2,Positive
2020-10-02 00:46:00,8 days ," interesting. john cammo predicted: 'trumps october surprise will be the announcement of his infection. fake, but quite dramatic. this twist will blow biden off the screens, the trump covid watch dominating every minute of every day. then, 14 days later, trump will emerge, 100% cured by hydroxychloroquine.'",0.525,-0.10833333333333332,Negative
2020-10-03 00:46:00,7 days ," tesla delivers 140,000 vehicles, smashing previous records",0.16666666666666666,-0.16666666666666666,Negative
2020-10-03 00:46:00,7 days , now who would want to do that?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , oh forgot we gotta ramp up the fake crisis to level nine to get the second round of ubi locked up.,0.4666666666666666,-0.2333333333333333,Negative
2020-10-03 00:46:00,7 days , trump made that mysterious trip to the hospital & notified the vice president to stand by. we never got the hole truth there. trump has a preexisting breathing problem. thats cornavirus specialty of killing people....,1.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," beating delivery expectation and yet, it dropped !? why ? buy more to me !!!",0.5,0.9765625,Positive
2020-10-03 00:46:00,7 days , im still laughing about  ed & the truth combined. im becoming sick of you not recorded canned democratic bashing. i love  our satanic lying criminal president,0.7142857142857144,-0.04107142857142858,Negative
2020-10-03 00:46:00,7 days , hiden biden hiden from debate2,0.0,0.0,Neutral
2020-10-02 00:46:00,8 days ," trump and the flotus are going to recover fully and quickly, and the market will explode upward as a result.",0.5,0.3333333333333333,Positive
2020-10-03 00:46:00,7 days , elon.gov will find a way!!!,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , the words comfortably exceed,0.8,0.4,Positive
2020-10-03 00:46:00,7 days , are there any actual trump supporters.? karma is saying good conquerors bad,0.45555555555555555,3.700743415417188e-17,Positive
2020-10-03 00:46:00,7 days , nope. no demand problem here. no sireee bob....,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , slashing prices in china....factory not even at 1/3 capacity..... so all the cheap chinese m3s need to be sent to europe where they are building a giant factory......,0.5666666666666667,0.13333333333333333,Positive
2020-10-03 00:46:00,7 days ," this stock will continue to fall until the market gets real assurance that the president is ok. unfortunately, this administration has lied so much, that until trump comes out and makes a public appearance nobody is going to believe any news coming from the white house. these are the consequences of lying all the time, and telling everyone that the news is fake. tesla will be ok long term, but be ready for this to keep being in the red for the next week at least.",0.3743589743589744,0.019230769230769235,Positive
2020-10-03 00:46:00,7 days ," the ss trump is taking on water and listing starboard.....this ship thought to be indestructible took a direct hit by their own virus - word is the captain, one donald j trump did not fear the virus waters and his pomposity and dereliction of duty is legandary and has cost the lives of many and those numbers are expected to climb. it is reported that captain trump will be fined and jailed if indeed he makes it out of the virus waters. we pray for captain trump and his crew but also demand swift retribution upon their return as their carelessness and ruthless uncaring behavior has cost us all. boolean",0.6599999999999999,0.019999999999999973,Positive
2020-10-01 00:46:00,9 days , is this more fake news by morgan stanley to get price to drop so they pickup more shares ?,0.6666666666666666,0.16666666666666666,Positive
2020-10-03 00:46:00,7 days ," 300 before 500, next market selloff just around the corner. nasd to 9537.",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , does anyone know how the fsd rewrite is proceeding?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," for the past three quarters they've delivered 319,000 laptops on wheels. he needs 181,000... my money on elon making it 500,000 this q",0.25,-0.25,Negative
2020-10-03 00:46:00,7 days ," im surprised about the number of tsla/musk loyal followers. these folks have attributes considered cultish by many reasonable people in the investment community. whereas i fully expect to see evs to gain increasing market share, i expect that increased market share to be distributed over a vastly increased number of ev market participants, i.e., nearly all the legacy have evs either in production or nearing the production stage.",0.7055555555555556,0.20555555555555557,Positive
2020-10-03 00:46:00,7 days , any thoughts on whether ilika would be a good battery company for tesla to collaborate with?,0.6000000000000001,0.7,Positive
2020-10-02 00:46:00,8 days , trump told us hydroxychloroquine is very good so why don't they give it to him?,0.7800000000000001,0.9099999999999999,Positive
2020-10-03 00:46:00,7 days , mark watch what you say lm muting you president trump will get better soonhis health will be stronger,0.5,0.5,Positive
2020-10-03 00:46:00,7 days , bloomberg $100 million in florida. great thing to pop the orange fat clown,0.75,0.8,Positive
2020-10-03 00:46:00,7 days , glad im not long any stocks. you longs a freaking out & you know it & i know your fricked,0.7,0.2625,Positive
2020-10-03 00:46:00,7 days , i am trap with tsla... will it recover on momday ?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , tesla strong and long/trump2020.,0.7333333333333333,0.4333333333333333,Positive
2020-10-03 00:46:00,7 days , how do we sanitize the white house for the next president ?,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , a must read:- ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , clean energy group nextera surpasses exxonmobil in market cap,0.7000000000000001,0.3666666666666667,Positive
2020-10-03 00:46:00,7 days , total scam to crash and burn like all others.,0.75,0.0,Neutral
2020-10-03 00:46:00,7 days , reply with monday predictions,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , a belief is a coverup for doubt and uncertainty.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , tsla is going up on monday for their progress innovation.,0.0,0.0,Neutral
2020-10-02 00:46:00,8 days , markets don't look good,0.6000000000000001,0.7,Positive
2020-10-02 00:46:00,8 days , i don't think its going to have so much effect. it probably will recover pretty fast.,0.6,0.21666666666666667,Positive
2020-09-29 00:46:00,11 days ," elon didnt say the stock is a bit high but will be worth more in 5 years, thats a miss quote - the real elon quote  ""i think some critical mass of the market has concluded that tesla will win, i guess. i mean, i've gone on record already as saying i think the stock price is a bit high. that was well before its current level. but if you also ask me, do i think tesla will be worth more than this in five years? i think the answer is, yes.""",0.44249999999999995,0.23704545454545453,Positive
2020-10-03 00:46:00,7 days , trump will come out swinging tomorrow!!! then use this corona $%$ to his advantage and win the election. 2 terms ?? meanwhile tesla will be $700 eoy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.4,1.0,Positive
2020-10-03 00:46:00,7 days , trump will be coming out swinging tomorrow. then use this corona ish to benefit him and his campaign take the presidency 2 terms meanwhile tesla hits $700 eoy,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , walter reed is congested with the clown and his people. now we need the dc post office building,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , linin said those (protesters and rioters) that force change to socialism/communism are useful idiots. dont be a useful idiot.,0.4,-0.25,Negative
2020-10-03 00:46:00,7 days ," you can say what you want, we are witnessing a paradigm change in perception of the masses of the fact, that $nio is the revolution everybody has searched for while betting on scams like $tsla or $nkla",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , trump won't save tesla come monday,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , the president had 10 doctors checking him out.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , yesterday there was an interesting post about tesla entering the indian market. this is exciting news to be sure.,0.7296296296296297,0.43333333333333335,Positive
2020-10-02 00:46:00,8 days ," telsa messed up today because of trump, who cares if he got the virus.",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , so the clown was infected on tuesday. yet he continued to spread the virus to the american people until friday morning. vote him out,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," this company has the most unintelligent investors i ever seen in my life, the only thing driving the price of this piece of junk up is fomo, collective hysteria, madness and an army of fanatics.",0.8166666666666668,-0.04999999999999997,Negative
2020-10-03 00:46:00,7 days , omg!!!!!!!!!!!!!!! hope hicks is now on life support!!!!,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , save and invest > i love you,0.6,0.5,Positive
2020-10-03 00:46:00,7 days , vote biden harris. trump mentally ill. will resign from office.,1.0,-0.5,Negative
2020-10-03 00:46:00,7 days , a must read ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," here come the pumpers , will see where there at monday",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , now the clown understand the importance of oxygen and clean air,0.7000000000000001,0.3666666666666667,Positive
2020-10-03 00:46:00,7 days ," biden == ((( as many as 80 million americans have been infected with h1n1 swine flu, up to 16,000 have been killed and more than 360,000 hospitalized, the u.s. centers for disease control and prevention said on friday. men enter the arlington convention center to receive their h1n1 flu vaccinations in arlington, texas november 24, 2009. )))",0.42000000000000004,-0.010000000000000004,Negative
2020-10-03 00:46:00,7 days , lets tsla cross $500 this week! slowly world acknowledge n having a conference tsla the only ev manufacturing....,0.4666666666666666,-0.10000000000000002,Negative
2020-10-03 00:46:00,7 days , ((( uber teams with gm to get access to more affordable evs )),0.5,0.5,Positive
2020-10-03 00:46:00,7 days ," trump improving, no fever,no oxygen, will be discharged after the remdesivir iv protocol is complete",0.4,0.1,Positive
2020-10-03 00:46:00,7 days , trump is not fine....he caught the trump virus from foolish behavior and now the next phase of the virus comes of inflammation - so docs to watch that closely. he is receiving high level care that he wants to take away from others and has not provided to the citizenry...a total fraud. what's wrong with you people!! look at foolish niels post - what a scam response... boolean,0.458,-0.08425,Negative
2020-10-03 00:46:00,7 days , yes i told you about cliffs/clf....i hold a lot of it and it will be a major winner in the rebuild....infrastructure rebuild is the best way to grow america and will enrich a broad swath of workers and it is needed as everyone agrees the country is old and needs to be refurbished and modernized....both right and left agree and is crazy that donald did nothing in that regard.....the builder ..yah right..we payed for the tiny amount of wall he promised...we paid for the tariffs...i mean come on kids get on board the boolean train we are going to make america great again. boolean,0.4685714285714285,0.1398214285714286,Positive
2020-10-03 00:46:00,7 days ," lessee,... for tesla to meet a 500,000 year goal this year (something it is still struggling to do even with 2 fully operation plants) it would need to deliver over 180,000 vehicles in q4.",0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," the president is fine, this will fly to $480 monday ah",0.7,0.6083333333333334,Positive
2020-10-03 00:46:00,7 days , musk said: india for sure in 2021.,0.8888888888888888,0.5,Positive
2020-10-03 00:46:00,7 days , trump lead.....mislead by bluster and illusion ...and now we see the disastrous results of following such a mirage....now biden/harris will take america back to the top....where we belong and most of the free world wants us to be. join now and reward yourself on the way with infrastructure equity investments. boolean,0.4,0.057142857142857155,Positive
2020-10-03 00:46:00,7 days , can they provide all this treatment to the average hardworking american person ?,0.19999999999999998,-0.075,Negative
2020-10-03 00:46:00,7 days , i think new support is $407.00 thanks to cathi/walmart/139k,0.32727272727272727,0.16818181818181818,Positive
2020-10-03 00:46:00,7 days , trump will be fine tesla will dominate the world. have a good weekend hos,0.55,0.5583333333333333,Positive
2020-10-03 00:46:00,7 days ," so, at yesterday's close, a relevant summary:",0.9,0.4,Positive
2020-10-03 00:46:00,7 days ," trumps progress just updated. president trump is doing very well. he is not on oxygen, not having any breathing difficulties, all other system tests were normal, and he is walking around in good spirits. spo2 is 96% walking around on room air. fever-free for at least 24 hours. assuming continued excellent progress monday will be good for tesla.",0.5607142857142857,0.3321428571428572,Positive
2020-10-03 00:46:00,7 days , the proof that valutation of tesla is obscene and ridiculous hight is that the stupid comments from fans is wrote from nickname that 90% speak just about tsla ...they are not investors but newbies without portfolio mixed ...they have all in tsla and this is super stupid,0.7833333333333333,-0.32,Negative
2020-10-03 00:46:00,7 days , when shorts think tsla will continue to go down after good delivery numbers,0.44444444444444453,0.2722222222222222,Positive
2020-10-03 00:46:00,7 days ," trump has a "" change of heart"" . he is "" born again "" he is ordering lots and lots of teslas for the white house because the car does not pollute the air",0.0,0.0,Neutral
2020-10-02 00:46:00,8 days , wonder how much institutional selling of stocks today while cnbc was pumping.,0.2,0.2,Positive
2020-10-03 00:46:00,7 days , ,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , watch early next week and follow infrastructure plays....like the ones i told you about - clf/cmi/cat/ and many others.... the expected transition to these plays may be picking up steam out of tech and into infrastructure. investment in infrastructure will be paid back handsomely not like the foolish tax cuts to the wealthy that all studies showed were a short term boost and back to zero yet enriching the rich...... facts work. boolean,0.425,0.1125,Positive
2020-10-03 00:46:00,7 days ," tesla is the future... except if the radical left comes to power and more lockdowns are on the horizon, this country will simply collapse to socialism, the future will come crashing down so fast your head will spin, including demand for expensive vehicles. we'll all be locked in our homes permanently, jobless, on $1,200 checks every 6 weeks (hope that's enough for you) and waiting for that ""renewable energy socialist utopia"" that's always just ""hours away... right around the corner""",0.37317460317460316,0.03301587301587302,Positive
2020-10-03 00:46:00,7 days , biden/harris = infrastructure rebuld.....huge economic stimulus and real jobs with real money for real people......join the exodus to the left for the best america ever. boolean,0.23333333333333336,0.3,Positive
2020-10-03 00:46:00,7 days , the millennial investors only know tesla that's the reason robin hood's only buy this trash.,1.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," like steve jobs who revolutionized the smart ohone industry, elon musk is revolutionizing the ev and energy storage industries.",0.6428571428571429,0.21428571428571427,Positive
2020-10-03 00:46:00,7 days , tsla will need to pay trillions to upgrade the electrical grid for gavin to meet his 2035 all electric car goal. taxpayers don't want to pay it and i don't think investors will either.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," musk says he will not take a covid-19 vaccine, even if studies show it to be 100% effective and safe.",0.65,0.55,Positive
2020-10-03 00:46:00,7 days , look at the huge flip to infrastructure stocks just like i told you - many up huge on friday. with biden going in and the left winning the senate and keeping the house america and the world will see massive infrastructure rebuild that trump did not do - a total failure - decided to just give tax cuts to the rich....just do some dd like cmi and cat that i told you about before... biden will rebuild america -- america will lead the world again. boolean,0.6375,0.1854166666666667,Positive
2020-10-03 00:46:00,7 days , door handle day coming up!! buy now,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days , you would at least figure tesla would cover these safety expenses for the owner. hope it's not a widespread issue recall,0.4,-0.3,Negative
2020-10-03 00:46:00,7 days , one phone call to johnson and johnson or moderna and trump will be back at the white house in a week tops.,0.0,0.0,Neutral
2020-10-03 00:46:00,7 days ," tesla could well pull back to mid 200 level....trump and the right will be losing the presidency, senate and house will stay democrat. trump has effectively pushed the democrats into office due to their callous, destructive and pompous actions of disaster. boolean",0.38511904761904764,0.026785714285714284,Positive
2020-10-03 00:46:00,7 days ," election impact, employment numbers, economic indicators",0.2,0.2,Positive
2020-10-03 00:46:00,7 days ," watch the chinese will attacks american military and neighboring countries in southeast china sea while trump is sick, trump is the true peace keeper in that region.",0.32142857142857145,-0.09285714285714286,Negative
2020-10-03 00:46:00,7 days , competition is not sitting quiet. many more brands on the works,0.4444444444444444,0.3333333333333333,Positive
