date,date_posted,headline,text
2018-10-12 00:00:00,731 days ,Factbox: Tesla executive departures since 2016,Electric carmaker Tesla Inc has seen a flurry of senior executives leave the company in recent months.
2018-10-12 00:00:00,731 days ,Auto group says Tesla's China sales plunge; company's shares slide,"Tesla Inc's <TSLA.O> vehicle sales in China sank 70 percent last month from a year ago, the country's passenger car association told Reuters on Tuesday, underscoring how the Sino-U.S. trade war is hurting the U.S. electric carmaker."
2018-10-12 00:00:00,731 days ,U.S. SEC chairman says Tesla case is 'settled' despite CEO's tweet,"(The Nov. 26 story corrects paragraphs 4 and 5 to show the SEC filed charges against Musk and Tesla, and that Musk and Tesla settled those charges without admitting or denying the SEC's allegations)"
2018-10-12 00:00:00,731 days ,REFILE-Tesla China sales drop sharply in October - auto industry body,"Tesla Inc sold just 211 cars in China last month, a sharp drop versus a year ago, the country's passenger car association told Reuters on Tuesday, underscoring how the Sino-U.S. trade war is hurting the electric carmaker."
2018-10-12 00:00:00,731 days ,Tesla cuts China car prices to absorb hit from trade war tariffs,"Tesla Inc <TSLA.O> is cutting the price of its Model X and Model S cars in China, the U.S. firm said on Thursday, in a shift in strategy that will see it take more of a hit from tariffs linked to a biting trade war between China and the United States."
2018-10-12 00:00:00,731 days ,Musk hints at Tesla interest in Daimler van,"Tesla Inc <TSLA.O> could be interested in partnering with Daimler AG's <DAIGn.DE> Mercedes-Benz on an electric version of its Sprinter van, Chief Executive Officer Elon Musk said in a tweet https://twitter.com/elonmusk/status/1064541185820114944 on Monday."
2018-10-12 00:00:00,731 days ,Tesla starts taking Model 3 orders in China,"Tesla Inc has started taking orders for its Model 3 sedan in China for a deposit of 8,000 yuan ($1,153.60), according to the electric carmaker's China website https://www.tesla.cn/model3/reserve."
2018-10-12 00:00:00,731 days ,Tesla starts Model 3 orders in China,"Tesla Inc has started taking orders for its Model 3 sedan in China, the electric carmaker's China website said, adding that booking a Model 3 required a deposit of 8,000 yuan ($1,153.60)."
2018-10-12 00:00:00,731 days ,Tesla slashes prices on home solar systems to spur sales,"Tesla Inc <TSLA.O> has cut prices on its residential solar systems by as much as 25 percent in a bid to lift lagging sales after the company streamlined its sales and marketing organization, a company official told Reuters on Thursday."
2018-10-12 00:00:00,731 days ,Tesla slashes prices on home solar systems to spur sales,"Tesla Inc has cut prices on its residential solar systems by as much as 25 percent in a bid to lift lagging sales after the company streamlined its sales and marketing organization, a company official told Reuters."
2018-10-12 00:00:00,731 days ,Tesla to deliver new Model 3 orders by year end,"Tesla Inc <TSLA.O> Chief Executive Officer Elon Musk said on Thursday that Model 3s ordered in the United States by the end of this month will be delivered by Dec. 31, as the electric carmaker tries to take advantage of tax breaks."
2018-10-12 00:00:00,731 days ,Tesla to deliver new Model 3 orders by year end,"Tesla Inc Chief Executive Elon Musk said on Thursday that Model 3s ordered in the United States by the end of this month will be delivered by Dec. 31, as the electric carmaker tries to take advantage of tax breaks."
2018-10-12 00:00:00,731 days ,Elon Musk's 'Teslaquila' drink faces clash with Mexican tequila industry,"Tesla Inc co-founder Elon Musk and Mexico's tequila producers could be headed for a collision after the agave-based drink's industry group opposed the flamboyant billionaire's efforts to trademark an alcoholic drink dubbed ""Teslaquila."""
2018-10-12 00:00:00,731 days ,RPT-Elon Musk's 'Teslaquila' drink faces clash with Mexican tequila industry,"Tesla Inc co-founder Elon Musk and Mexico's tequila producers could be headed for a collision after the agave-based drink's industry group opposed the flamboyant billionaire's efforts to trademark an alcoholic drink dubbed ""Teslaquila."""
2018-10-12 00:00:00,731 days ,Tesla names director Denholm to replace Musk as board chair,"Tesla Inc has named director Robyn Denholm as board chair, fulfilling a demand by the U.S. Securities and Exchange Commission to strip the job from Elon Musk, the electric car maker's wayward chief executive who has dragged the company through months of turbulence."
2018-10-12 00:00:00,731 days ,"VW plans Tesla rival electric car for less than 20,000 eur -source","Volkswagen will offer a Tesla-rivalling electric car costing below 20,000 euros ($22,836) and convert three of its factories into electric car plants as part of a far-reaching overhaul, a source familiar with the deliberations told Reuters."
2018-10-12 00:00:00,731 days ,Breakingviews - New Tesla chair will have to get tougher,"Elon Musk is finally getting his adult supervision. Robyn Denholm, finance chief at Australian telecom operator Telstra, will move from her boardroom seat at Tesla to the head of the table – and oversee the $60 billion electric-car maker's erratic chief executive full-time..."
2018-10-12 00:00:00,731 days ,CORRECTED-UPDATE 3-Tesla appoints Robyn Denholm as chair to replace Elon Musk,"Tesla Inc said board member Robyn Denholm will replace Elon Musk as its chair, more than a month after the billionaire had to step down as the electric-car maker's chairman as part of a settlement with U.S. regulators."
2018-10-12 00:00:00,731 days ,Robyn Denholm to replace Elon Musk as Tesla chair - CNBC,"Robyn Denholm will replace Elon Musk as chair of Tesla Inc, CNBC reported on Thursday."
2018-10-12 00:00:00,731 days ,U.S. securities regulator subpoenas Tesla on Model 3 production estimates,(This version of the story has been refiled to correct spelling of partner in paragraph 10 and 11)
2018-10-12 00:00:00,731 days ,"Tesla develops plan to make 3,000 Model 3s per week in Shanghai to cut tariff impact","Tesla Inc <TSLA.O> said on Friday that it is developing plans to start producing about 3,000 Model 3 vehicles per week in Shanghai in the initial phase of its Gigafactory 3 to reduce the impact of tariffs."
2018-10-12 00:00:00,731 days ,Tesla seeks to reduce tariff impact for Model 3 by making cars in China,"Tesla Inc said on Friday it is looking to reduce the impact of tariffs on its Model 3 sedan by building more cars in Shanghai, China."
2018-10-12 00:00:00,731 days ,GM CEO expects Tesla to be around in the next 10 years,"General Motors Co's <GM.N> Chief Executive Officer Mary Barra said on Thursday she expects Tesla Inc <TSLA.O> to be around in the next 10 years, despite the electric carmaker's troubles with turning around its operations."
2018-10-12 00:00:00,731 days ,"Panasonic profit weighed by Tesla costs, but in talks for further investment","Japan's Panasonic Corp on Wednesday reported a decline in quarterly profit far beyond what analysts estimated, as costs rose at the battery plant it jointly runs with U.S. electric vehicle maker Tesla Inc."
2018-10-12 00:00:00,731 days ,"Panasonic Q2 profit falls 15 pct, misses estimates","Japan's Panasonic Corp on Wednesday reported a 15 percent fall in second-quarter operating profit, missing analyst estimates, weighed down by investment in Tesla Inc's battery plant in Nevada."
2018-10-12 00:00:00,731 days ,Elon Musk says deleted his Tesla titles,"Tesla Inc <TSLA.O> Chief Executive Officer Elon Musk took to Twitter on Monday, saying he deleted his Tesla titles last week to see what would happen, without giving further details."
2018-10-12 00:00:00,731 days ,Elon Musk says deleted his Tesla titles,"Tesla Inc Chief Executive Officer Elon Musk took to Twitter on Monday, saying he deleted his Tesla titles last week to see what would happen, without giving further details."
2018-10-12 00:00:00,731 days ,Baillie Gifford willing to invest more in Tesla: the Times,"Baillie Gifford & Co, one of the top shareholders of Tesla Inc <TSLA.O>, has said it would be willing to inject more cash into the electric carmaker, the Times reported http://bit.ly/2PwSpuu on Monday."
2018-10-12 00:00:00,731 days ,Daimler doesn't rule out future cooperation with Tesla: report,"Daimler AG <DAIGn.DE> does not rule out cooperating with Tesla Inc <TSLA.O> in future even though the German luxury car producer sold its stake in the U.S. electric vehicles company, Daimler's chief executive told a Polish newspaper."
2018-10-12 00:00:00,731 days ,Daimler doesn't rule out future cooperation with Tesla - report,"Daimler AG does not rule out cooperating with Tesla Inc in future even though the German luxury car producer sold its stake in the U.S. electric vehicles company, Daimler's chief executive told a Polish newspaper."
2018-10-12 00:00:00,731 days ,Baillie Gifford willing to invest more in Tesla - the Times,"Baillie Gifford & Co, one of the top shareholders of Tesla Inc, has said it would be willing to inject more cash into the electric carmaker, the Times reported http://bit.ly/2PwSpuu on Monday."
2018-10-12 00:00:00,731 days ,Tesla's Elon Musk says tweet that led to $20 million fine 'Worth It',"Tesla Inc <TSLA.O> Chief Executive Elon Musk said the tweet that cost him and the company $20 million in fines each by the U.S. Securities and Exchange Commision was ""Worth It""."
2018-10-12 00:00:00,731 days ,Tesla says has not received subpoena on Model 3 production,"Tesla Inc <TSLA.O> has not received a U.S. subpoena related to its Model 3 production forecasts, the electric carmaker said on Friday, following a report that it faced a deepening criminal probe about the projections."
2018-10-12 00:00:00,731 days ,Tesla says it has not received subpoena on Model 3 production,"Tesla Inc said on Friday it had not received a subpoena from the U.S. Department of Justice regarding production guidance for its Model 3 sedans, in response to a Wall Street Journal story https://www.wsj.com/articles/tesla-faces-deepening-criminal-probe-over-whether-it-misstated-production-figures..."
2018-10-12 00:00:00,731 days ,Tesla critic Citron makes U-turn ahead of results,Tesla Inc shares jumped more than 12 percent on Tuesday after long-time critic and short-seller Citron Research said it had a change of heart and is now betting the electric automaker's stock will rise.
2018-10-12 00:00:00,731 days ,"Tesla third-quarter profit quiets critics, shares surge",Tesla Inc shares jumped on Thursday as Wall Street analysts said the company had turned a corner with profitable third quarter results and might not now need to raise outside capital.
2018-10-12 00:00:00,731 days ,Tesla may not need to raise capital soon - analysts,"Tesla Inc's blockbuster quarterly results and ability to generate free cash-flow wowed Wall Street on Thursday, with several analysts saying the electric carmaker may not need to raise capital soon to boost Model 3 production."
2018-10-12 00:00:00,731 days ,"Tesla's Musk says Model 3 to be available in Australia, UK around mid-2019",Tesla Inc Chief Executive Officer Elon Musk said on Thursday the electric carmaker's new Model 3 will be available in Australia and the UK around the middle of next year.
2018-10-12 00:00:00,731 days ,Tesla's Musk says Model 3 to be available in Australia around mid 2019,Tesla Inc Chief Executive Officer Elon Musk said on Thursday the electric carmaker's new Model 3 will be available in Australia around the middle of next year.
2018-10-12 00:00:00,731 days ,"Tesla shares jump as Musk delivers quarterly profit, cash","Tesla Inc <TSLA.O> reported a net profit, positive cash flow and wider-than-expected margins for the latest quarter on Wednesday, delivering on Chief Executive Elon Musk's promise to turn the electric carmaker profitable as higher production volumes of its new Model 3 began..."
2018-10-12 00:00:00,731 days ,Tesla hits near bottom in Consumer Reports reliability survey,"Tesla Inc's <TSLA.O> high-end Model S sedan lost its ""recommended"" rating and the electric carmaker slid overall by six spots to almost the bottom in Consumer Reports magazine's annual reliability survey."
2018-10-12 00:00:00,731 days ,Breakingviews - Musk charges Tesla at least one-quarter full,"Tesla is back on the road, with its battery charged at least one-quarter full. The delayed ramp-up of its Model 3 revved up the electric-car maker’s latest sales and drove it into the black in the three months to September."
2018-10-12 00:00:00,731 days ,Tesla posts quarterly profit,Oct 24 - Tesla Inc made good on Chief Executive Officer Elon Musk's promise that it would turn a profit in the third quarter.
2018-10-12 00:00:00,731 days ,"UPDATE 2-Tesla may post profit with Model 3 surge, investors look for more","Chief Executive Elon Musk may post a long-promised profit when Tesla Inc reports third-quarter results later on Wednesday, as production of the Model 3 electric sedan takes off, but investors will want to know if such results are sustainable."
2018-10-12 00:00:00,731 days ,Tesla slips to near bottom in Consumer Reports reliability survey,"Tesla Inc's high-end Model S sedan lost its ""recommended"" rating and the electric carmaker slid overall by six spots to almost the bottom in Consumer Reports magazine's annual reliability survey."
2018-10-12 00:00:00,731 days ,Citron's Tesla U-turn dealt short sellers a $1.11 billion loss,"The sharp surge in Tesla Inc's share price on Tuesday slammed short sellers of the stock with $1.11 billion in losses for the day on paper, pushing their performance for the year into the red, according to financial analytics firm S3 Partners."
2018-10-12 00:00:00,731 days ,Tesla's Shanghai factory to produce two models for first phase project: filing,"Tesla Inc's <TSLA.O> Shanghai Gigafactory is planning to produce two models in its first phase project, a Shanghai government filing showed on Wednesday."
2018-10-12 00:00:00,731 days ,"Tesla may post profit with Model 3 surge, but is it repeatable?","When Tesla Inc posts third-quarter results on Wednesday, Chief Executive Elon Musk may show off a long-promised quarterly profit, as production of his Model 3 electric sedan takes off. But the real question is whether any such gains will be sustainable."
2018-10-12 00:00:00,731 days ,"Tesla hikes new Model 3 price by $1,000","Tesla Inc has increased the price for its new Model 3 sedan launched last week by $1,000 to $46,000, according to the company's website."
2018-10-12 00:00:00,731 days ,"Long-time Tesla critic Citron Research goes ""long"" on stock","Tesla Inc's shares rose nearly 4 percent on Tuesday, after long-time critic and short-seller Citron Research reversed its opinion on the stock to ""long"" from ""short""."
2018-10-12 00:00:00,731 days ,Elon Musk says Twitter had locked his account thinking it was hacked,Tesla Inc <TSLA.O> Chief Executive Elon Musk said Twitter had locked his account thinking it had been hacked.
2018-10-12 00:00:00,731 days ,"Tesla launches new $45,000 Model 3","Tesla Inc on Thursday introduced a new $45,000 version of its Model 3 sedan on its website, launching the car as U.S. tax breaks for Tesla cars are about to decrease."
2018-10-12 00:00:00,731 days ,"Tesla rises after co launches new Model 3 for $45,000",- Shares of electric carmaker <TSLA.O> up 1.6 pct at $268.21 premarket
2018-10-12 00:00:00,731 days ,Tesla launches new Model 3 with mid-range battery -Electrek,"Tesla Inc is launching a new version of its Model 3 sedan with a ""mid-range"" battery priced at $45,000, automotive news website Electrek reported https://electrek.co/2018/10/18/tesla-model-3-mid-range-battery-pricing-structure on Thursday. (Reporting by Uday Sampath in Bengaluru..."
2018-10-12 00:00:00,731 days ,Tesla secures Shanghai site for $2 billion China Gigafactory,"Tesla Inc has signed an agreement with the Shanghai government for an 860,000 square meter plot of land to build its first overseas Gigafactory, the electric carmaker said in a Chinese social media post on Wednesday."
2018-10-12 00:00:00,731 days ,Musk to buy $20 million in Tesla stock,"Tesla Inc <TSLA.O> Chief Executive Officer Elon Musk will purchase company stock worth $20 million in the next open trading session, the electric carmaker said in a filing on Wednesday."
2018-10-12 00:00:00,731 days ,Factbox: Tesla executive departures since 2016,Electric carmaker Tesla Inc <TSLA.O> has seen a flurry of senior executives leave the company in recent months.
2018-10-12 00:00:00,731 days ,Tesla's vice president of manufacturing departs: Business Insider,"Tesla Inc's <TSLA.O> vice president of manufacturing, Gilbert Passin, has left the company, Business Insider reported on Wednesday, citing a source familiar with the situation."
2018-10-12 00:00:00,731 days ,UPDATE 2-Tesla's vice president of manufacturing departs - Business Insider,"Tesla Inc's vice president of manufacturing, Gilbert Passin, has left the company, Business Insider reported https://www.businessinsider.com/teslas-vp-of-manufacturing-gilbert-passin-is-out-source-2018-10 on Wednesday, citing a source familiar with the situation."
2018-10-12 00:00:00,731 days ,Tesla's vice president of manufacturing departs - Business Insider,"Tesla Inc's vice president of manufacturing, Gilbert Passin, has left the company, Business Insider reported https://www.businessinsider.com/teslas-vp-of-manufacturing-gilbert-passin-is-out-source-2018-10 on Wednesday, citing a source familiar with the situation."
2018-10-12 00:00:00,731 days ,Musk to purchase Tesla stock worth $20 mln,"Tesla Inc Chief Executive Officer Elon Musk will purchase company stock worth $20 million in the next open trading session, the electric carmaker said in a filing on Wednesday."
2018-10-12 00:00:00,731 days ,"U.S. Senate bill could give Tesla, GM electric car tax credit boost","Tesla Inc <TSLA.O> and General Motors Co <GM.N>, which have lobbied Congress to lift a cap on electric vehicles eligible for a $7,500 tax credit, could get their way for up to four years under a new proposal from a Republican senator."
2018-10-12 00:00:00,731 days ,"U.S. judge approves SEC settlement with Tesla, Musk;  shares jump","A U.S. judge on Tuesday approved a settlement between a federal regulator, Tesla Inc and its chief executive officer, Elon Musk, over his tweets promising to take the company private, signalling an end to a tumultuous period for investors."
2018-10-12 00:00:00,731 days ,"U.S. Judge approves settlement between SEC, Musk","A U.S. judge on Tuesday approved the settlement between the Securities and Exchange Commission, Tesla Inc and its Chief Executive Officer Elon Musk."
2017-10-12 00:00:00,1096 days ,"Tesla makes 7,400 Model 3s so far in October: Electrek","Tesla Inc <TSLA.O> has produced more than 11,500 cars, including about 7,400 Model 3s, so far this month, automotive news website Electrek reported on Friday, citing a source familiar with the matter."
2017-10-12 00:00:00,1096 days ,Tesla says orders placed by Oct 15 eligible for full tax credit,"Electric carmaker Tesla Inc said http://bit.ly/2NCbs1r orders for cars placed by Oct. 15 will be eligible for a full federal tax credit of $7,500 and these customers will get their cars delivered by the end of the year."
2017-10-12 00:00:00,1096 days ,Tesla says orders placed by Oct 15 eligible for full tax credit,"Electric carmaker Tesla Inc said http://bit.ly/2NCbs1r all orders for its vehicles placed by Oct. 15 are eligible for full federal tax credit of $7,500 and such customers will get their cars delivered by the end of the year."
2017-10-12 00:00:00,1096 days ,FT says James Murdoch in line for Tesla chair. Musk reply: incorrect,"Elon Musk replied with a Tweet saying: ""This is incorrect"" after the Financial Times reported that outgoing Twenty-First Century Fox Inc Chief Executive James Murdoch was the lead candidate to replace him as Tesla Inc chairman."
2017-10-12 00:00:00,1096 days ,Breakingviews - Tesla can find a better chair than James Murdoch,"Tesla can find a better chairman than James Murdoch. The outgoing chief executive of Twenty-First Century Fox is the leading candidate to oversee Elon Musk, the Financial Times reported on Wednesday. He’d be a better pick than any of the $44 billion electric-car maker’s..."
2017-10-12 00:00:00,1096 days ,"SEC, Tesla support approval of settlement","The U.S. Securities and Exchange Commission, Tesla Inc and Chief Executive Officer Elon Musk submitted a joint filing late on Wednesday in support of a settlement, saying the terms were in the best interest of investors."
2017-10-12 00:00:00,1096 days ,"SEC, Tesla support approval of settlement","U.S. Securities and Exchange Commission, Tesla Inc and Chief Executive Officer Elon Musk filed a submission late on Wednesday in support of the approval and resolution of civil matters, saying the terms were in the best interest of investors."
2017-10-12 00:00:00,1096 days ,T. Rowe Price raises bet on Tesla in vote of confidence for Musk,"Tesla shareholder T. Rowe Price Group Inc raised its stake in the electric car maker by nearly half in the July-September quarter, according to a regulatory filing on Wednesday, an apparent vote of confidence for embattled CEO Elon Musk."
2017-10-12 00:00:00,1096 days ,UPDATE 1-T. Rowe Price raises bet on Tesla in vote of confidence for Musk,"Tesla shareholder T. Rowe Price Group Inc raised its stake in the electric car maker by nearly half in the July-September quarter, according to a regulatory filing on Wednesday, an apparent vote of confidence for embattled CEO Elon Musk."
2017-10-12 00:00:00,1096 days ,Hedge funds step up to lead shareholder suit against Tesla,A pair of offshore hedge funds that claim to have lost more than $15 million to cover short positions in Tesla have asked for court approval to lead consolidated private securities fraud litigation against the carmaker.
2017-10-12 00:00:00,1096 days ,COLUMN-Hedge funds step up to lead shareholder suit against Tesla: Frankel,A pair of offshore hedge funds that claim to have lost more than $15 million to cover short positions in Tesla have asked for court approval to lead consolidated private securities fraud litigation against the carmaker.
2017-10-12 00:00:00,1096 days ,James Murdoch in line to replace Musk as Tesla chairman -FT,"Outgoing Twenty-First Century Fox Inc Chief Executive James Murdoch is the lead candidate to replace Elon Musk as Tesla Inc chairman, the Financial Times reported on Wednesday, citing two people briefed on the discussions."
2017-10-12 00:00:00,1096 days ,U.S. agency says Tesla safety claim goes beyond its analysis,"Tesla Inc <TSLA.O> claimed its Model 3 electric car has the lowest risk of occupant injury of any vehicle in U.S. government tests, but the National Highway Traffic Safety Administration on Tuesday said the claim goes beyond the scope of its analysis."
2017-10-12 00:00:00,1096 days ,Stay tuned: Fight to lead local TV ad price-fixing MDL is coming right up,"There’s absolutely no doubt that the hottest securities class action of the moment is the shareholder fraud case against Tesla over Elon Musk’s infamous $20 million tweet, in which investors have until Tuesday at midnight to file a claim to lead the case. There will undoubtedly..."
2017-10-12 00:00:00,1096 days ,Greenlight comment adds to Tesla losses from Musk mocking SEC,"Shares of Tesla Inc <TSLA.O> fell 7 percent on Friday, as David Einhorn's hedge fund Greenlight Capital slammed the electric carmaker the day after Tesla CEO Elon Musk mocked the U.S. Securities and Exchange Commission on Twitter."
2017-10-12 00:00:00,1096 days ,"'Despondent' Musk's Tesla resembles Lehman, Greenlight's Einhorn says","Hedge fund manager David Einhorn lambasted Tesla Inc <TSLA.O> and its ""despondent"" Chief Executive Elon Musk on Friday, comparing the electric car company to Lehman Brothers Holdings Inc, where he had flagged accounting problems several months before its 2008 collapse."
2017-10-12 00:00:00,1096 days ,Tesla shares fall after Musk mocks SEC on Twitter,"Shares of Tesla Inc fell as much as 4 percent on Friday, after Chief Executive Elon Musk stirred nerves about the settlement of his securities fraud lawsuit by mocking the U.S. Securities and Exchange Commission on Twitter."
2017-10-12 00:00:00,1096 days ,Tesla's Musk mocks SEC as judge demands they justify fraud settlement,"Tesla Inc's Elon Musk on Thursday mocked the U.S. Securities and Exchange Commission, just hours after a federal judge ordered him and the regulator to justify their securities fraud settlement, which let Musk remain chief executive."
2017-10-12 00:00:00,1096 days ,Tesla's Musk appears to mock SEC on Twitter after settlement,"Tesla Inc Chief Executive Elon Musk appeared to mock the U.S. Securities and Exchange Commission in a tweet on Thursday by calling it the ""Shortseller Enrichment Commission"" days after settling fraud charges it brought against him."
2017-10-12 00:00:00,1096 days ,Tesla's Musk appears to mock U.S. SEC on Twitter after settlement,"Tesla Inc Chief Executive Elon Musk appeared to mock the U.S. Securities and Exchange Commission in a tweet on Thursday by calling it the ""Shortseller Enrichment Commission"" days after settling fraud charges it brought against him."
2017-10-12 00:00:00,1096 days ,"REFILE-Judge tells Tesla, SEC to justify lawsuit deal before settling",A New York district court judge has asked Tesla Inc Chief Executive Officer Elon Musk and U.S. Securities and Exchange Commission to provide a joint statement by Oct. 11 before approving the recent settlement.
2017-10-12 00:00:00,1096 days ,Cadillac edges Tesla in semi-automated driving test,General Motors Co’s <GM.N> Cadillac outscored Tesla Inc <TSLA.O> in a new ranking of partially automated driving systems tested by Consumer Reports and released on Thursday.
2017-10-12 00:00:00,1096 days ,Tesla must defend lawsuit alleging abuse of foreign workers,A federal judge has ruled that Tesla must defend itself at a trial over allegations it knew foreign workers at its California assembly plant were threatened with deportation if they reported an injury and worked long shifts that violated forced labor laws.
2017-10-12 00:00:00,1096 days ,Some Tesla directors proposed James Murdoch to succeed Musk as chairman: New York Times,"Some Tesla directors have proposed that James Murdoch, fellow board member at the electric carmaker and chief executive officer of Twenty-First Century Fox Inc, succeed Elon Musk as its chairman, the New York Times reported on Tuesday, citing people involved in the board's..."
2017-10-12 00:00:00,1096 days ,Cadillac edges Tesla in semi-automated driving test,General Motors Co’s Cadillac outscored Tesla Inc in a new ranking of partially automated driving systems tested by Consumer Reports and released on Thursday.
2017-10-12 00:00:00,1096 days ,Hudson Bay Capital holds short position on Tesla stock,"U.S. hedge fund Hudson Bay Capital Management holds a short position in shares of automaker Tesla Inc, its chief executive said on Wednesday."
2017-10-12 00:00:00,1096 days ,Hudson Bay Capital says it holds short position on Tesla,"U.S. hedge fund Hudson Bay Capital Management holds a short position in automaker Tesla Inc., its chief executive said on Wednesday."
2017-10-12 00:00:00,1096 days ,Some Tesla directors proposed James Murdoch to succeed Musk as chairman - NYT,"Some Tesla directors have proposed that James Murdoch, fellow board member at the electric carmaker and chief executive officer of Twenty-First Century Fox Inc , succeed Elon Musk as its chairman, the New York Times reported on Tuesday, citing people involved in the board's..."
2017-10-12 00:00:00,1096 days ,Tesla must defend lawsuit alleging abuse of foreign workers,A federal judge has ruled that Tesla must defend itself at a trial over allegations it knew foreign workers at one of its facilities were threatened with deportation if they reported an injury and worked long shifts that violated forced labor laws.
2017-10-12 00:00:00,1096 days ,Tesla worried by China tariffs even as deliveries surge,Tesla Inc <TSLA.O> announced record quarterly car production on Tuesday but warned of major problems with selling cars in China due to new tariffs that would force it to accelerate investment in its factory in Shanghai.
2017-10-12 00:00:00,1096 days ,"Tesla produced 53,239 Model 3s in third quarter","Tesla Inc produced 53,239 of its Model 3 sedans in the third quarter and delivered 55,840 of the vehicles to customers, the company said on Tuesday."
2017-10-12 00:00:00,1096 days ,"How SEC’s case against Tesla, Musk boosts investor class actions",Tesla and its CEO Elon Musk did not admit liability in this weekend’s $20 million settlement with the U.S. Securities and Exchange Commission. But lawyers for shareholders suing Tesla in for securities fraud said the SEC’s case against Musk and his company will help the...
2017-10-12 00:00:00,1096 days ,"Tesla's SEC deal provides ammunition for U.S. probe, investor lawsuits","Tesla Inc's <TSLA.O> settlement with U.S. regulators will help soothe investors calling for more oversight of Chief Executive Elon Musk, experts said, even as it gives ammunition to short-sellers pursing separate cases and to a probe by the Justice Department."
2017-10-12 00:00:00,1096 days ,"Tesla shares jump on Model 3 numbers, Musk deal",Shares of Tesla Inc <TSLA.O> jumped by almost 18 percent on Monday as Chief Executive Elon Musk settled a lawsuit that had threatened to force him out and said a surge in third-quarter production had driven it to the verge of profitability.
2017-10-12 00:00:00,1096 days ,"Tesla shares jump on Model 3 numbers, Musk deal",Shares of Tesla Inc jumped by almost 18 percent on Monday as Chief Executive Elon Musk settled a lawsuit that had threatened to force him out and said a surge in third-quarter production had driven it to the verge of profitability.
2017-10-12 00:00:00,1096 days ,"COLUMN-How SEC’s case against Tesla, Musk boosts investor class actions",Tesla and its CEO Elon Musk did not admit liability in this weekend’s $20 million settlement with the U.S. Securities and Exchange Commission. But lawyers for shareholders suing Tesla in for securities fraud said the SEC’s case against Musk and his company will help the...
2017-10-12 00:00:00,1096 days ,"Tesla produced 53,000 Model 3s in third quarter: Electrek","Tesla Inc <TSLA.O> produced 53,000 Model 3 sedans in the third quarter ended Sept. 30, Electrek reported on Monday, citing a source familiar with the matter."
2017-10-12 00:00:00,1096 days ,Three new cars in Paris tell the story of an industry in flux,Three new vehicles debuting at the Paris car show this week will show investors and consumers the challenges facing the global auto industry as it grapples with the biggest technological changes in a century.
2017-10-12 00:00:00,1096 days ,"Tesla's SEC deal provides ammunition for U.S. probe, investor lawsuits","Tesla Inc's settlement with U.S. regulators will help soothe investors calling for more oversight of Chief Executive Elon Musk, experts said, even as it gives ammunition to short-sellers pursing separate cases and to a probe by the Justice Department."
,,"Musk to resign as Tesla chairman, remain as CEO in SEC settlement","Tesla Inc and Elon Musk have agreed to pay $20 million each to financial regulators and the billionaire will step down as the company's chairman but remain as chief executive, under a settlement that caps a tumultuous two months for the carmaker."
2017-10-12 00:00:00,1096 days ,SEC chairman says Tesla settlement in 'best interests' of shareholders,U.S. Securities and Exchange Commission chairman Jay Clayton said in a statement on Saturday that the agency's settlement with carmaker Tesla was in the best interests of the U.S. markets and company shareholders.
2017-10-12 00:00:00,1096 days ,"Tesla, Musk pay $40 mln to settle Tweet charges, Musk to resign as chairman",The U.S. Securities and Exchange Commission said on Saturday it had reached a settlement with car-maker Tesla and Chief Executive Elon Musk over his Aug. 7 tweets about taking the company private.
2017-10-12 00:00:00,1096 days ,Tesla's Musk may settle SEC lawsuit but ready for fight: sources,"Tesla Inc's <TSLA.O> Elon Musk could settle with U.S. regulators who have sued to remove him from the electric carmaker's leadership, but he is prepared to fight the securities fraud lawsuit against him in court, sources said on Friday as shares plunged about 14 percent."
2017-10-12 00:00:00,1096 days ,"CORRECTED-UPDATE 4-Tesla shares sink on SEC lawsuit, sources say Musk could settle",* Musk refuses to relinquish leadership for settling with SEC
2017-10-12 00:00:00,1096 days ,Cost to insure Tesla debt spikes to record high,"The cost to insure debt holdings in electric carmaker Tesla Inc <TSLA.O> rose to its highest-ever level on Friday as the bond market reflected growing worries about a default, following the news that Chief Executive Elon Musk had been accused of fraud by federal regulators."
2017-10-12 00:00:00,1096 days ,UPDATE 2-Cost to insure Tesla debt spikes to record high,"The cost to insure debt holdings in electric carmaker Tesla Inc rose to its highest-ever level on Friday as the bond market reflected growing worries about a default, following the news that Chief Executive Elon Musk had been accused of fraud by federal regulators."
2017-10-12 00:00:00,1096 days ,Musk would not give up chairman role to settle SEC lawsuit: CNBC,"Tesla Inc <TSLA.O> Chief Executive Officer Elon Musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the U.S. Securities and Exchange Commission, CNBC reported on Friday, citing sources."
2017-10-12 00:00:00,1096 days ,UPDATE 1-Musk would not give up chairman role to settle SEC lawsuit- CNBC,"Tesla Inc Chief Executive Officer Elon Musk refused to pay a nominal fine and give up the role of chairman for two years as part of a settlement with the U.S. Securities and Exchange Commission, CNBC reported https://www.cnbc.com/2018/09/28/teslas-musk-pulled-plug-on-settlement-with-sec-at-last-minute.html..."
